RunId: 8cf8e737-6584-4309-ab5f-0aae8e885369
State: COMPLETE
Tasks: 
	Name								JobId					StartTime				StopTime				ExitCode
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	a97ac777-1900-46c9-a749-156157450b9a	2022-03-23 19:13:22.831 +0000 UTC	2022-03-23 19:19:20.791 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	876c0303-8e35-43a5-af1c-4b99ec2ed56a	2022-03-23 19:17:31.709 +0000 UTC	2022-03-23 19:21:53.765 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	bebfbfca-482a-4e40-abd7-68b1445184c8	2022-03-23 19:15:01.771 +0000 UTC	2022-03-23 19:19:08.777 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	c1bbaab2-7230-4538-a460-b0263cddbfdb	2022-03-23 19:13:16.711 +0000 UTC	2022-03-23 19:18:50.788 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	bd24bd7d-e75b-4249-a3c1-b28234323efb	2022-03-23 19:16:25.41 +0000 UTC	2022-03-23 19:21:11.765 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	aaedcb98-bdc2-47b0-bebd-dfc0ef284d57	2022-03-23 19:14:04.65 +0000 UTC	2022-03-23 19:20:11.766 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	07f67e8c-375a-4826-84b7-8a6503889e9c	2022-03-23 19:17:52.11 +0000 UTC	2022-03-23 19:21:14.766 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	d3c0371f-d3f1-49b0-bd5d-cdb6f215720d	2022-03-23 19:13:24.871 +0000 UTC	2022-03-23 19:20:32.765 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	f894fdaf-49ec-42a2-9ee8-9f4ae2be3b6a	2022-03-23 19:13:19.77 +0000 UTC	2022-03-23 19:18:50.789 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	ca8d5bb9-6379-4f8a-a079-9e8c9c40ba9d	2022-03-23 19:17:37.83 +0000 UTC	2022-03-23 19:20:50.785 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	84549335-3c3c-4478-88fa-732978b4cb3f	2022-03-23 19:16:40.711 +0000 UTC	2022-03-23 19:22:05.779 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	91cfe708-af92-41f1-8974-5863f137bd2f	2022-03-23 19:13:24.87 +0000 UTC	2022-03-23 19:18:35.845 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	f54cc723-6b46-48ad-853c-7f21af69aa9d	2022-03-23 19:17:49.05 +0000 UTC	2022-03-23 19:20:50.785 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	771cbd2c-3fb9-4459-bc98-51c723a38bf2	2022-03-23 19:12:46.111 +0000 UTC	2022-03-23 19:19:29.764 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	2205121a-d0f2-45f7-86e1-24c5637cf4e7	2022-03-23 19:13:16.712 +0000 UTC	2022-03-23 19:19:20.791 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	227c07c4-95a2-49c8-81bc-98e67323e792	2022-03-23 19:13:16.711 +0000 UTC	2022-03-23 19:19:11.765 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	82ed79c2-795b-4510-b823-5eb238748c99	2022-03-23 19:16:13.17 +0000 UTC	2022-03-23 19:21:17.772 +0000 UTC	0
	PreProcessingForVariantDiscovery_GATK4.MergeBamAlignment	29b9262e-cd05-40ce-bb52-bf86cf93cef5	2022-03-23 19:15:25.231 +0000 UTC	2022-03-23 19:22:02.768 +0000 UTC	0
